review_item_id,document_id,source_format,page_no,candidate_source,candidate_id,rows,cols,preview_text,suggested_class,heuristic_reason,keep_for_dashboard,merge_group_hint,canonical_table_id,review_status,reviewer_notes,treat_as_char,text_wrap
TRV-DOC-POL-007-JS-001,DOC-POL-007,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-007-001,1,1,,layout_false_positive,empty_table_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,0,IN_FRONT_OF_TEXT
TRV-DOC-POL-007-JS-002,DOC-POL-007,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-007-002,2,4,"의안번호 | 제 4 호 | 의결
사항",layout_false_positive,front_matter_table,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-003,DOC-POL-007,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-007-003,1,1,AI반도체 산업 도약 전략(안),layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-004,DOC-POL-007,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-007-004,1,1,과학기술관계장관회의,layout_false_positive,front_matter_table,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-005,DOC-POL-007,hwpx,section0,pymupdf_find_tables,TBL-DOC-POL-007-005,2,5,제 출 자 | 과학기술정보통신부장관 | 배경훈 | 산업통상부장관,layout_false_positive,front_matter_table,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-006,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-006,1,1,AI반도체 산업 도약 전략(안) (요약),layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-007,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-007,3,3,<비전 및 목표>,layout_false_positive,heading_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-008,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-008,1,3,1 | (기술혁신) 국산 AI반도체 상용화 및 미래도전 기술 확보,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-009,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-009,22,19,구분 | `25년 | `26년 | `27년,structured_table,hwpx_matrix_table,yes,,CTBL-DOC-POL-007-001,reviewed,1차 heuristic seed. 구조표 후보로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-010,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-010,1,3,2 | (수요창출) 국가 AI 대전환과 연계한 대규모 수요‧시장 창출,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-011,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-011,1,3,3 | (기반 강화) 대규모 투자·인재 육성으로 성장동력 확보,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-012,DOC-POL-007,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-007-012,3,3,"국민성장펀드 기반
대규모 투·융자 지원 | + | AI혁신펀드·KIF·우본 등
정책 펀드 투자",review_required,hwpx_needs_manual_review,no,,,reviewed,투자지원 카드형 박스. 표보다 도식/설명 박스에 가까워 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-013,DOC-POL-007,hwpx,section4,pymupdf_find_tables,TBL-DOC-POL-007-013,7,1,AI반도체 산업 도약 전략(안),review_required,single_column_info_box,no,,,reviewed,표가 아니라 표지/메타데이터 박스 조각으로 판단.,0,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-014,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-014,1,1,Ⅰ. 추진 배경,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-015,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-015,1,1,"◇ AX 시대, AI 반도체는 AI 혁신과 확산을 뒷받침하는 필수 인프라",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-016,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-016,1,1,◇ 글로벌 AI 시장 부가가치 창출 경쟁에서 AI반도체는 최대 격전지,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-017,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-017,1,2,"○ 특히, 클라우드·온디바이스AI 등 AI 서비스 본격화로, AI 모델 학습을 넘어 서비스를 위한 추론용 AI반도체가 시장 확대를 견인할 전망",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-018,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-018,1,1,"◇ GPU는 지속 가능성에 한계, 저전력 NPU 등 새로운 시장기회 존재",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-019,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-019,1,2,"○ 그러나, AI 학습에 필수적인 GPU는 막대한 전력소비량·운영비용* 등으로 폭발적인 AI 서비스 수요 대응 한계",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-020,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-020,1,1,◇ 우리도 K-엔비디아 육성 등 AI반도체 도약에 승부수 던질 결정적 시점,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-021,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-021,1,2,"- 특히, AI 추론시장 성장에 발맞춰 국산 NPU를 단기에 집중 육성하고, 피지컬 AI 등 미래시장을 선도할 산업 역량도 단계적으로 확보할 필요",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-022,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-022,1,1,"☞ 초기단계인 우리 AI반도체가 독자 AI 모델 발전과 궤를 같이하도록 빠르게 상용화‧산업화를 달성하고, 나아가 글로벌 수준으로 역량을 강화",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-023,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-023,1,1,Ⅱ. 글로벌 동향,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-024,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-024,1,3,1 | 글로벌 기업 동향,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-025,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-025,1,1,"◇ 엔비디아, 월등한 기술력과 생태계 지배력으로 막강한 영향력 지속",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-026,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-026,1,2,"○ 엔비디아는 GPU의 범용성과 성능
우위, SW경쟁력을 바탕으로 급성장, 글로벌 AI반도체 생태계를 주도",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-027,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-027,1,1,◇ 차별화 전략으로 엔비디아 GPU 아성에 도전하는 팹리스·빅테크,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-028,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-028,1,1,◇ AI 추론시장 성장으로 도약의 기회를 맞은 AI반도체 스타트업,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-029,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-029,1,3,2 | 주요국 정책 동향,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-030,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-030,1,2,미국 중심의 공급망 체계를 강화하며 글로벌 리더십 확보,layout_false_positive,front_matter_table,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-031,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-031,1,2,"美 제재에 맞서, 정부 주도로 대규모 투자·기술 자립화 추진",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-032,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-032,1,2,美의 中 제재에 동참 및 반도체 혁신 생태계 조성,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-033,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-033,1,1,"⇒ 美·中의 AI반도체 패권을 둘러싼 총력전이 전개되는 상황에서, 우리 역시 국가적 역량을 총결집하여 미래 반도체 산업 생존 전략을 모색할 필요",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-034,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-034,1,1,Ⅲ. 현황 진단,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-035,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-035,1,3,1 | 추진 현황 및 성과,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-036,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-036,1,2,"○ 이 과정에서 다양한 분야(NPU, 인터페이스 등)의 스타트업이 기술 혁신을 주도하였으며, 특히 유망 스타트업은 유니콘 기업으로 성장",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-037,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-037,1,3,2 | 우리의 현주소,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-038,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-038,1,1,"◇ (성능) 국산 NPU는 초기 단계로, 상용화에 필수적인 시장 요구를 충족할 필요",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-039,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-039,1,2,"◇ 클라우드 구축‧운영 측면에서 전성비가 우수한 NPU를 더욱 선호 <A CSP社>
◇ 국산AI반도체 기반의 디바이스(CCTV 등)를 활용한 온디바이스AI 실증 요구 <B 반도체社>
◇ 기술애로 해소와 서비스 맞춤 최적화를 위한 지원 요구 <C 반도체社>
◇ 국산 AI반도체 도입을 위해서는 객관적인 성능 검증이 필요 <D CSP社>",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-040,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-040,1,1,⇒ 시장 수요에 대응하는 NPU 성능 고도화를 위해 단기간 집중 지원 추진,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-041,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-041,1,1,◇ (수요) 국산 NPU의 본격적인 확산을 위해 초기 수요 제공 등 마중물이 요구,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-042,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-042,1,2,"□ (시장 활성화 미흡) 국내 AI시장은 아직 개화 중으로, AI반도체 수요가 부족하여 NPU 가격 경쟁력에 필수적인 ’규모의 경제’ 실현에 한계",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-043,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-043,1,2,"□ (레퍼런스 부족) 신기술인 NPU를 도입하려는 수요기업은 소수이며, 특히 도입 리스크 등으로 기업 규모가 작을수록 소극적*",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-044,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-044,1,2,"◇ 공공선도의 NPU 도입을 통해 새로운 분야에 대한 수요 창출 유도 필요 <E 반도체社>
◇ CSP 등 수요 기업의 NPU 도입을 위한 정부의 지원책 마련 시급 <F CSP社>
◇ 엣지·서버별로 국산칩 사용시 혜택 제공 요청 <G 반도체社>
◇ 국내시장만으로는 성장 한계, 동남아·중동 등 해외시장 PoC 필요 <H 반도체社>",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-045,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-045,1,1,⇒ 국내·외 레퍼런스 확보 지원을 통한 공공·민간 초기 시장 창출·확산,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-046,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-046,1,1,◇ (기반) 우리 스타트업의 '죽음의 계곡' 극복을 위한 투자·인재 지원 필요,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-047,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-047,1,3,,layout_false_positive,empty_table_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-048,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-048,1,2,"◇ 개발에서 매출까지 8년을 견뎌야 하는 상황으로 장기 금융지원 중요<I 반도체社>
◇ 담보 부족으로 금융조달이 어려우며, 양산비 등 자금지원이 요구 <J 반도체社>
◇ 해외 인력유치·인력풀 운영 정책과 기업수요 맞춤 교육프로그램 요구 <K 반도체社>",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-049,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-049,1,1,⇒ 집중적 투자와 체계적 인재육성으로 견고한 AI반도체 성장 기반 마련,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-050,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-050,1,3,3 | 역량 분석,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-051,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-051,4,3,내부역량 | 강점(S) | 약점(W),review_required,hwpx_needs_manual_review,yes,,CTBL-DOC-POL-007-010,reviewed,내부역량/외부환경 SWOT 매트릭스. 구조표로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-052,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-052,1,1,▷ NPU 고도화 집중 지원 및 피지컬AI 向 초저전력 기술혁신 역량 확보,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-053,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-053,1,1,,layout_false_positive,empty_table_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-007-JS-054,DOC-POL-007,hwpx,section8,pymupdf_find_tables,TBL-DOC-POL-007-054,1,1,Ⅳ. 추진 방향,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
