merge_candidate_id,document_id,page_no,review_priority,suggested_reviewer_action,review_status,reviewer_decision,reviewer_role_override,reviewer_resource_type_override,reviewer_strategy_override,reviewer_tech_domain_override,reviewer_tech_subdomain_override,merge_into_candidate_id,split_required,final_item_label,final_item_statement,reviewer_notes,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,merge_confidence,item_label_draft,item_statement_draft,primary_seed_id,member_seed_ids,supporting_review_seed_ids,member_count,supporting_review_count,primary_text
PMD-DOC-POL-006-0102,DOC-POL-006,28,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_soft_problem_but_action_overrides,infrastructure_policy,STR-011,,,medium,콘텐츠산업은상영관중심의영화산업침체,"ㅇ 콘텐츠산업은상영관중심의영화산업침체, 공연인프라부족등 K-팝수익확대의한계, 자금조달애로* 등의위기요인존재",CLS-SEED-DOC-POL-006-00386,CLS-SEED-DOC-POL-006-00386,CLS-SEED-DOC-POL-006-00387,1,1,"ㅇ 콘텐츠산업은상영관중심의영화산업침체, 공연인프라부족등 K-팝수익확대의한계, 자금조달애로* 등의위기요인존재"
PMD-DOC-POL-006-0103,DOC-POL-006,28,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,그러나전세계적인‘케이팝데몬헌터스’의열풍* 등한국문화에 대한 관심증대와영향력확대는K-콘텐츠의글로벌성장의기회요인,ㅇ 그러나전세계적인‘케이팝데몬헌터스’의열풍* 등한국문화에 대한 관심증대와영향력확대는K-콘텐츠의글로벌성장의기회요인,CLS-SEED-DOC-POL-006-00388,CLS-SEED-DOC-POL-006-00388,CLS-SEED-DOC-POL-006-00389,1,1,ㅇ 그러나전세계적인‘케이팝데몬헌터스’의열풍* 등한국문화에 대한 관심증대와영향력확대는K-콘텐츠의글로벌성장의기회요인
PMD-DOC-POL-006-0104,DOC-POL-006,28,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,STR-011,,,medium,콘텐츠산업의글로벌성장세속에서,"ㅇ 콘텐츠산업의글로벌성장세속에서, K-콘텐츠의내용적·기술적 경쟁력*이전세계적파급력을확보할수있도록성장지원추진",CLS-SEED-DOC-POL-006-00393,CLS-SEED-DOC-POL-006-00393,CLS-SEED-DOC-POL-006-00394,1,1,"ㅇ 콘텐츠산업의글로벌성장세속에서, K-콘텐츠의내용적·기술적 경쟁력*이전세계적파급력을확보할수있도록성장지원추진"
PMD-DOC-POL-006-0105,DOC-POL-006,29,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_soft_problem_but_action_overrides,,STR-011,,,medium,최근빠르게성장한(연평균5~6%) K-콘텐츠의국내성장의 한계를극복하고,"ㅇ 최근빠르게성장한(연평균5~6%) K-콘텐츠의국내성장의 한계를극복하고, 글로벌문화로도약하기위한지원강화",CLS-SEED-DOC-POL-006-00400,CLS-SEED-DOC-POL-006-00400,,1,0,"ㅇ 최근빠르게성장한(연평균5~6%) K-콘텐츠의국내성장의 한계를극복하고, 글로벌문화로도약하기위한지원강화"
PMD-DOC-POL-006-0106,DOC-POL-006,29,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,STR-011,,,medium,산업현장에서겪고있는급격한기술혁신과자금부족,"ㅇ 산업현장에서겪고있는급격한기술혁신과자금부족, 성장 기반부족등의애로사항을핀셋지원하여경쟁력확보",CLS-SEED-DOC-POL-006-00401,CLS-SEED-DOC-POL-006-00401,CLS-SEED-DOC-POL-006-00402,1,1,"ㅇ 산업현장에서겪고있는급격한기술혁신과자금부족, 성장 기반부족등의애로사항을핀셋지원하여경쟁력확보"
PMD-DOC-POL-006-0107,DOC-POL-006,29,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,콘텐츠 기술혁신,- (콘텐츠 기술혁신) AI 융합콘텐츠초기시장개척을위한제작 지원및기업간협력촉진및기업이즉시활용할R&D 추진,CLS-SEED-DOC-POL-006-00404,CLS-SEED-DOC-POL-006-00404,,1,0,- (콘텐츠 기술혁신) AI 융합콘텐츠초기시장개척을위한제작 지원및기업간협력촉진및기업이즉시활용할R&D 추진
PMD-DOC-POL-006-0108,DOC-POL-006,29,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,콘텐츠 자금애로,- (콘텐츠 자금애로) 글로벌경쟁이높아지는시장상황에서영세 제작사및대형제작사가모두겪고있는자금애로해소지원,CLS-SEED-DOC-POL-006-00407,CLS-SEED-DOC-POL-006-00407,,1,0,- (콘텐츠 자금애로) 글로벌경쟁이높아지는시장상황에서영세 제작사및대형제작사가모두겪고있는자금애로해소지원
PMD-DOC-POL-006-0109,DOC-POL-006,29,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_need_phrase_but_action_overrides,talent,STR-011,,,medium,성장 기반,- (성장 기반) 콘텐츠산업기반이되는미래인재육성및 해외 진출활성화를위한현지비즈니스전문지원기관운영필요,CLS-SEED-DOC-POL-006-00410,CLS-SEED-DOC-POL-006-00410,,1,0,- (성장 기반) 콘텐츠산업기반이되는미래인재육성및 해외 진출활성화를위한현지비즈니스전문지원기관운영필요
PMD-DOC-POL-006-0110,DOC-POL-006,30,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,콘텐츠 자문위원회,"- (콘텐츠 자문위원회) K-콘텐츠산업을구성하는기획, 제작, 유통, IP 확장등산업내주요기업중심생태계육성방안논의",CLS-SEED-DOC-POL-006-00414,CLS-SEED-DOC-POL-006-00414,CLS-SEED-DOC-POL-006-00415,1,1,"- (콘텐츠 자문위원회) K-콘텐츠산업을구성하는기획, 제작, 유통, IP 확장등산업내주요기업중심생태계육성방안논의"
PMD-DOC-POL-006-0111,DOC-POL-006,30,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,STR-011,,,medium,기획·개발 → 제작 → 유통·플랫폼 → 소비·활용 → IP 확장 기획·개발 제작 유통·플랫폼 소비·활용...,"▪ 기획·개발 → 제작 → 유통·플랫폼 → 소비·활용 → IP 확장 기획·개발 제작 유통·플랫폼 소비·활용 IP 확장 수출 추진 활동 연계 확대 넷플릭스, 티빙, 웨이브, 네이버, 카카오, 유튜브 등 작가, 기획사, 제작사, 프로듀서, 개발사, 아티스트 소비자, 커뮤니티 소비재기업 등 스튜디오 등 ⇒ 글로벌 유통·플랫폼을 통해 콘텐츠 파급력이 향상됨에 따라, 콘텐츠 산업 성장 및 소비재 등 타 산업으로의 파급효과 창출",CLS-SEED-DOC-POL-006-00417,CLS-SEED-DOC-POL-006-00417 | CLS-SEED-DOC-POL-006-00428 | CLS-SEED-DOC-POL-006-00429 | CLS-SEED-DOC-POL-006-00430,,4,0,▪ 기획·개발 → 제작 → 유통·플랫폼 → 소비·활용 → IP 확장 기획·개발 제작 유통·플랫폼 소비·활용 IP 확장
PMD-DOC-POL-006-0112,DOC-POL-006,30,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,K-콘텐츠산업생태계구축을 위해연구개발,"ㅇ K-콘텐츠산업생태계구축을 위해연구개발, 제작및금융지원, 인력양성, 해외진출까지종합지원하여 글로벌경쟁력확보 문체부 과기정통부 산업부 R&D · 콘텐츠 기업 활용기술 개발 · 서비스 고도화 기술개발 · 콘텐츠-제조/서비스 융합 문체부 제작지원 · 영화, 방송영상, 게임, 음악, 웹툰 콘텐츠 다양성 확보를 위한 창·제작 지원 문체부 중기부 금융위 금융지원 · 콘텐츠기업 펀드·융자 지원 · 정책펀드 제도 개선 · 국민성장펀드 지원 문체부 인력양성 · 콘텐츠 인재 양성 문체부 해외진출 · 수출 거점 운영 및 맞춤형 지원",CLS-SEED-DOC-POL-006-00431,CLS-SEED-DOC-POL-006-00431,,1,0,"ㅇ K-콘텐츠산업생태계구축을 위해연구개발, 제작및금융지원, 인력양성, 해외진출까지종합지원하여 글로벌경쟁력확보 문체부 과기정통부 산업부 R&D · 콘텐츠 기업 활용기술 개발 · 서비스 고도화 기술개발 · 콘텐츠-제조/서비스 융합 문체부 제작지원 · 영화, 방송영상, 게임, 음악, 웹툰 콘텐츠 다양성 확보를 위한 창·제작 지원 문체부 중기부 금융위 금융지원 · 콘텐츠기업 펀드·융자 지원 · 정책펀드 제도 개선 · 국민성장펀드 지원 문체부 인력양성 · 콘텐츠 인재 양성 문체부 해외진출 · 수출 거점 운영 및 맞춤형 지원"
PMD-DOC-POL-006-0113,DOC-POL-006,31,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,지원방안,"- (지원방안) K-콘텐츠산업육성을 위해기업이성장가능하도록 기술혁신및자금지원을강화하고, 인력등성장기반확보추진",CLS-SEED-DOC-POL-006-00432,CLS-SEED-DOC-POL-006-00432,CLS-SEED-DOC-POL-006-00436,1,1,"- (지원방안) K-콘텐츠산업육성을 위해기업이성장가능하도록 기술혁신및자금지원을강화하고, 인력등성장기반확보추진"
PMD-DOC-POL-006-0114,DOC-POL-006,31,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,문화유관기관과의협업을 통한K-콘텐츠위주B2B·B2C 지원행사개최(’26년54억원),- 문화유관기관과의협업을 통한K-콘텐츠위주B2B·B2C 지원행사개최(’26년54억원),CLS-SEED-DOC-POL-006-00437,CLS-SEED-DOC-POL-006-00437,,1,0,- 문화유관기관과의협업을 통한K-콘텐츠위주B2B·B2C 지원행사개최(’26년54억원)
PMD-DOC-POL-006-0115,DOC-POL-006,31,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,코트라등수출지원기관과의협업체계구축및K-콘텐츠,"- 코트라등수출지원기관과의협업체계구축및K-콘텐츠, 연관산업동반해외진출지원을신설(’26년신규25억원)",CLS-SEED-DOC-POL-006-00438,CLS-SEED-DOC-POL-006-00438,CLS-SEED-DOC-POL-006-00441,1,1,"- 코트라등수출지원기관과의협업체계구축및K-콘텐츠, 연관산업동반해외진출지원을신설(’26년신규25억원)"
PMD-DOC-POL-006-0116,DOC-POL-006,31,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,STR-011,,,medium,’26년부터문화산업전반(영화,"- ’26년부터문화산업전반(영화, 게임등)의대작IP 확보, AI 콘텐츠 등에투자하는‘전략펀드미래전략분야’ 조성(’26년, 500억원)",CLS-SEED-DOC-POL-006-00442,CLS-SEED-DOC-POL-006-00442,CLS-SEED-DOC-POL-006-00443,1,1,"- ’26년부터문화산업전반(영화, 게임등)의대작IP 확보, AI 콘텐츠 등에투자하는‘전략펀드미래전략분야’ 조성(’26년, 500억원)"
PMD-DOC-POL-006-0117,DOC-POL-006,32,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,STR-011,,,medium,➏ (세제지원) R&D 세액공제확대를위한기업부설창작연구소및 기업창작전담부서인정요건완화검토등콘텐츠공급체계...,"➏ (세제지원) R&D 세액공제확대를위한기업부설창작연구소및 기업창작전담부서인정요건완화검토등콘텐츠공급체계 활성화를위한지원방안 마련(’26.上~, 관련연구용역)",CLS-SEED-DOC-POL-006-00446,CLS-SEED-DOC-POL-006-00446,,1,0,"➏ (세제지원) R&D 세액공제확대를위한기업부설창작연구소및 기업창작전담부서인정요건완화검토등콘텐츠공급체계 활성화를위한지원방안 마련(’26.上~, 관련연구용역)"
PMD-DOC-POL-006-0118,DOC-POL-006,32,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,➐(저작권 보호) 해외진출국내콘텐츠기업‧ 개인대상맞춤형 해외저작권바우처지원확대(‘25년9억원→’26년1...,➐(저작권 보호) 해외진출국내콘텐츠기업‧ 개인대상맞춤형 해외저작권바우처지원확대(‘25년9억원→’26년18억원),CLS-SEED-DOC-POL-006-00447,CLS-SEED-DOC-POL-006-00447,,1,0,➐(저작권 보호) 해외진출국내콘텐츠기업‧ 개인대상맞춤형 해외저작권바우처지원확대(‘25년9억원→’26년18억원)
PMD-DOC-POL-006-0119,DOC-POL-006,32,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,최근중국정부의한국게임판호발급이확대되는추세이며,"- 최근중국정부의한국게임판호발급이확대되는추세이며, 추가확대를 위해정부간협력강화(‘26년연중)",CLS-SEED-DOC-POL-006-00450,CLS-SEED-DOC-POL-006-00450,,1,0,"- 최근중국정부의한국게임판호발급이확대되는추세이며, 추가확대를 위해정부간협력강화(‘26년연중)"
PMD-DOC-POL-006-0120,DOC-POL-006,32,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,번역·마케팅등에활용가능한수출바우처지원,"- 번역·마케팅등에활용가능한수출바우처지원, 해외게임박람회 한국공동관확대(3개소→5개소)및현지화지원신설(‘26년25억원, 신규)",CLS-SEED-DOC-POL-006-00451,CLS-SEED-DOC-POL-006-00451,,1,0,"- 번역·마케팅등에활용가능한수출바우처지원, 해외게임박람회 한국공동관확대(3개소→5개소)및현지화지원신설(‘26년25억원, 신규)"
PMD-DOC-POL-006-0121,DOC-POL-006,32,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,중소·스타트업이 AI를 활용하여 창의적 아이디어로 쉽게 게임 개발에 도전하도록 AI 도구 구독비 지원...,- 중소·스타트업이 AI를 활용하여 창의적 아이디어로 쉽게 게임 개발에 도전하도록 AI 도구 구독비 지원 신설(‘26년 75억원/신규),CLS-SEED-DOC-POL-006-00453,CLS-SEED-DOC-POL-006-00453,,1,0,- 중소·스타트업이 AI를 활용하여 창의적 아이디어로 쉽게 게임 개발에 도전하도록 AI 도구 구독비 지원 신설(‘26년 75억원/신규)
PMD-DOC-POL-006-0122,DOC-POL-006,32,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,게임실무인재를양성하는’게임인재원‘ AI 교과확대(연130명),- 게임실무인재를양성하는’게임인재원‘ AI 교과확대(연130명),CLS-SEED-DOC-POL-006-00454,CLS-SEED-DOC-POL-006-00454,,1,0,- 게임실무인재를양성하는’게임인재원‘ AI 교과확대(연130명)
PMD-DOC-POL-006-0123,DOC-POL-006,32,medium,keep_as_regulatory_delta,reviewed,keep_as_regulatory_delta,,,,,,,,,,sample keep regulatory delta,regulatory_delta,detected_current_to_improvement_pattern,,,,,medium,온라인게임(PC,"- 온라인게임(PC,콘솔등)은모든이용자본인인증의무로본인인증 수단없는청소년이용불편초래→전체이용가온라인게임에 대한본인인증의무폐지(게임산업법개정, ’25.2월발의→‘26년통과추진)",CLS-SEED-DOC-POL-006-00456,CLS-SEED-DOC-POL-006-00456,,1,0,"- 온라인게임(PC,콘솔등)은모든이용자본인인증의무로본인인증 수단없는청소년이용불편초래→전체이용가온라인게임에 대한본인인증의무폐지(게임산업법개정, ’25.2월발의→‘26년통과추진)"
PMD-DOC-POL-006-0124,DOC-POL-006,33,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,영화국제공동제작시범사업을 통해새로운소비시장과투자원확보,- 영화국제공동제작시범사업을 통해새로운소비시장과투자원확보,CLS-SEED-DOC-POL-006-00459,CLS-SEED-DOC-POL-006-00459,,1,0,- 영화국제공동제작시범사업을 통해새로운소비시장과투자원확보
PMD-DOC-POL-006-0125,DOC-POL-006,33,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,STR-011,,,medium,영상콘텐츠수출촉진을 위해화질개선,"- 영상콘텐츠수출촉진을 위해화질개선, 번역·더빙등콘텐츠 경쟁력강화를 통한 해외수요확대, 국내·외마켓개최및 참가지원을 통해국내제작·배급사의B2B 마케팅지원",CLS-SEED-DOC-POL-006-00460,CLS-SEED-DOC-POL-006-00460,CLS-SEED-DOC-POL-006-00461 | CLS-SEED-DOC-POL-006-00462,1,2,"- 영상콘텐츠수출촉진을 위해화질개선, 번역·더빙등콘텐츠 경쟁력강화를 통한 해외수요확대, 국내·외마켓개최및 참가지원을 통해국내제작·배급사의B2B 마케팅지원"
PMD-DOC-POL-006-0126,DOC-POL-006,33,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,영상콘텐츠간경계가흐려지는환경변화에대응하여,"- 영상콘텐츠간경계가흐려지는환경변화에대응하여, OTT 영화를법상‘영화’에포괄하도록｢ 영화비디오법｣ 개정추진",CLS-SEED-DOC-POL-006-00467,CLS-SEED-DOC-POL-006-00467 | CLS-SEED-DOC-POL-006-00468,,2,0,"- 영상콘텐츠간경계가흐려지는환경변화에대응하여, OTT 영화를법상‘영화’에포괄하도록｢"
PMD-DOC-POL-006-0127,DOC-POL-006,33,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,「뉴미디어영상콘텐츠법」제정을 통해유튜브,"- 「뉴미디어영상콘텐츠법」제정을 통해유튜브, 숏폼, AI 영상 콘텐츠등뉴미디어콘텐츠에 대한체계적진흥근거마련",CLS-SEED-DOC-POL-006-00469,CLS-SEED-DOC-POL-006-00469,,1,0,"- 「뉴미디어영상콘텐츠법」제정을 통해유튜브, 숏폼, AI 영상 콘텐츠등뉴미디어콘텐츠에 대한체계적진흥근거마련"
PMD-DOC-POL-006-0128,DOC-POL-006,33,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,STR-011,,,medium,➏(세제지원) 영상콘텐츠제작비세액공제일몰기한연장(’25.12.→’28.12.),"➏(세제지원) 영상콘텐츠제작비세액공제일몰기한연장(’25.12.→’28.12.), 대기업세액공제율5%p 인상",CLS-SEED-DOC-POL-006-00471,CLS-SEED-DOC-POL-006-00471,,1,0,"➏(세제지원) 영상콘텐츠제작비세액공제일몰기한연장(’25.12.→’28.12.), 대기업세액공제율5%p 인상"
PMD-DOC-POL-006-0129,DOC-POL-006,34,medium,keep_as_regulatory_delta,reviewed,keep_as_regulatory_delta,,,,,,,,,,sample keep regulatory delta,regulatory_delta,detected_current_to_improvement_pattern,infrastructure_policy,,,,medium,현재뮤직비디오유통전방송사또는영등위의심의필요 (평균2일소요) →사업자자율규제에기반한등급분류로즉시 유통가능...,- 현재뮤직비디오유통전방송사또는영등위의심의필요 (평균2일소요) →사업자자율규제에기반한등급분류로즉시 유통가능하도록개선,CLS-SEED-DOC-POL-006-00477,CLS-SEED-DOC-POL-006-00477,CLS-SEED-DOC-POL-006-00478,1,1,- 현재뮤직비디오유통전방송사또는영등위의심의필요 (평균2일소요) →사업자자율규제에기반한등급분류로즉시 유통가능하도록개선
PMD-DOC-POL-006-0130,DOC-POL-006,34,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,슈퍼IP 제작,- (슈퍼IP 제작) 글로벌슈퍼IP(2차사업화포함연간100억원 이상매출) 발굴을위한제작지원확대(’25년45억원→’26년51억원),CLS-SEED-DOC-POL-006-00481,CLS-SEED-DOC-POL-006-00481,,1,0,- (슈퍼IP 제작) 글로벌슈퍼IP(2차사업화포함연간100억원 이상매출) 발굴을위한제작지원확대(’25년45억원→’26년51억원)
PMD-DOC-POL-006-0131,DOC-POL-006,34,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,번역지원,"- (번역지원) 우수만화·웹툰의다국어번역·감수, 비즈니스용샘플 제작등을지원하여해외독자유입및2차저작물확장도모",CLS-SEED-DOC-POL-006-00482,CLS-SEED-DOC-POL-006-00482,CLS-SEED-DOC-POL-006-00483,1,1,"- (번역지원) 우수만화·웹툰의다국어번역·감수, 비즈니스용샘플 제작등을지원하여해외독자유입및2차저작물확장도모"
PMD-DOC-POL-006-0132,DOC-POL-006,34,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,STR-011,,,medium,현지화콘텐츠발굴지원,"- (현지화콘텐츠발굴지원) 웹툰장르의글로벌확산을위한현지 공모전개최, 현지작가와의협업작품제작등지원(’26년20억원)",CLS-SEED-DOC-POL-006-00484,CLS-SEED-DOC-POL-006-00484,,1,0,"- (현지화콘텐츠발굴지원) 웹툰장르의글로벌확산을위한현지 공모전개최, 현지작가와의협업작품제작등지원(’26년20억원)"
PMD-DOC-POL-006-0133,DOC-POL-006,35,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,웹툰창작교육,"- (웹툰창작교육) 웹툰관련학과개설대학등과연계, 소수 정예창작인력양성교육지원(’26년20명, 9억원)",CLS-SEED-DOC-POL-006-00486,CLS-SEED-DOC-POL-006-00486,,1,0,"- (웹툰창작교육) 웹툰관련학과개설대학등과연계, 소수 정예창작인력양성교육지원(’26년20명, 9억원)"
PMD-DOC-POL-006-0134,DOC-POL-006,35,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,PD 양성,"- (PD 양성) 예비·현직PD 대상비즈니스역량강화교육을 통한산업인력양성(’26년50명, 8억원)",CLS-SEED-DOC-POL-006-00487,CLS-SEED-DOC-POL-006-00487,,1,0,"- (PD 양성) 예비·현직PD 대상비즈니스역량강화교육을 통한산업인력양성(’26년50명, 8억원)"
PMD-DOC-POL-006-0135,DOC-POL-006,35,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,지역기반인력,"- (지역기반인력) 기조성한지역웹툰캠퍼스연계, 지역별 웹툰작가양성교육과정운영등지원(’26년6개지역, 12억원)",CLS-SEED-DOC-POL-006-00488,CLS-SEED-DOC-POL-006-00488,,1,0,"- (지역기반인력) 기조성한지역웹툰캠퍼스연계, 지역별 웹툰작가양성교육과정운영등지원(’26년6개지역, 12억원)"
PMD-DOC-POL-006-0136,DOC-POL-006,35,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,’26년부터웹툰제작비용에대해대·중견기업은10%,"- ’26년부터웹툰제작비용에대해대·중견기업은10%, 중소 기업은15%를소득세또는법인세에서공제",CLS-SEED-DOC-POL-006-00490,CLS-SEED-DOC-POL-006-00490,CLS-SEED-DOC-POL-006-00493,1,1,"- ’26년부터웹툰제작비용에대해대·중견기업은10%, 중소 기업은15%를소득세또는법인세에서공제"
PMD-DOC-POL-006-0137,DOC-POL-006,35,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_soft_problem_but_action_overrides,,,,,medium,기업규모에따른운용제한없이문화산업전범위에투자자금 공급하고,"- 기업규모에따른운용제한없이문화산업전범위에투자자금 공급하고, 특화·수출·예술산업보증등문화산업보증공급다변화",CLS-SEED-DOC-POL-006-00496,CLS-SEED-DOC-POL-006-00496,,1,0,"- 기업규모에따른운용제한없이문화산업전범위에투자자금 공급하고, 특화·수출·예술산업보증등문화산업보증공급다변화"
